ID,tank,days,w,intake,j,l,n,w_bar,r,s,d,sample,k
1207,2,124,242,2.5802,302,2,182,306.56043956043953,-0.21059612144675047,1,1,1_2,2
1208,2,124,347,4.753,303,2,182,306.56043956043953,0.1319138258594115,1,1,1_2,2
1209,2,124,252,6.6542,304,2,182,306.56043956043953,-0.17797612646521124,1,1,1_2,2
1210,2,124,331,7.8085,305,2,182,306.56043956043953,0.07972183388894873,1,1,1_2,2
1211,2,124,516,8.148,306,2,182,306.56043956043953,0.6831917410474246,1,1,1_2,2
1212,2,124,244,2.5802,307,2,182,306.56043956043953,-0.20407212245044262,1,1,1_2,2
1213,2,124,277,2.1049,308,2,182,306.56043956043953,-0.09642613901136315,1,1,1_2,2
1214,2,124,364,4.0061,309,2,182,306.56043956043953,0.1873678173280282,1,1,1_2,2
1215,2,124,277,2.9197,310,2,182,306.56043956043953,-0.09642613901136315,1,1,1_2,2
1216,2,124,327,4.6851,311,2,182,306.56043956043953,0.06667383589633304,1,1,1_2,2
1217,2,124,263,2.9197,312,2,182,306.56043956043953,-0.14209413198551807,1,1,1_2,2
1218,2,124,398,4.5493,313,2,182,306.56043956043953,0.2982758002652616,1,1,1_2,2
1219,2,124,278,4.2098,314,2,182,306.56043956043953,-0.09316413951320923,1,1,1_2,2
1220,2,124,314,2.6481,315,2,182,306.56043956043953,0.024267842420332024,1,1,1_2,2
1221,2,124,350,2.9197,316,2,182,306.56043956043953,0.14169982435387327,1,1,1_2,2
1222,2,124,445,4.4135,317,2,182,306.56043956043953,0.45158977667849604,1,1,1_2,2
1223,2,124,269,2.2407,318,2,182,306.56043956043953,-0.12252213499659453,1,1,1_2,2
1224,2,124,273,4.2098,319,2,182,306.56043956043953,-0.10947413700397884,1,1,1_2,2
1225,2,124,288,2.7839,320,2,182,306.56043956043953,-0.06054414453166999,1,1,1_2,2
1226,2,124,290,1.6975,321,2,182,306.56043956043953,-0.05402014553536214,1,1,1_2,2
1227,2,124,297,4.1419,322,2,182,306.56043956043953,-0.031186149048284678,1,1,1_2,2
1228,2,124,188,3.9382,323,2,182,306.56043956043953,-0.38674409434706236,1,1,1_2,2
1229,2,124,326,4.3456,324,2,182,306.56043956043953,0.06341183639817911,1,1,1_2,2
1230,2,124,391,3.6666,325,2,182,306.56043956043953,0.27544180377818417,1,1,1_2,2
1231,2,124,383,4.9567,326,2,182,306.56043956043953,0.24934580779295276,1,1,1_2,2
1232,2,124,351,3.9382,327,2,182,306.56043956043953,0.1449618238520272,1,1,1_2,2
1233,2,124,408,6.6542,328,2,182,306.56043956043953,0.33089579524680085,1,1,1_2,2
1234,2,124,237,3.0555,329,2,182,306.56043956043953,-0.2269061189375201,1,1,1_2,2
1235,2,124,239,1.358,330,2,182,306.56043956043953,-0.22038211994121226,1,1,1_2,2
1237,2,124,122,1.8333,331,2,182,306.56043956043953,-0.6020360612252214,1,1,1_2,2
1238,2,124,281,2.9197,332,2,182,306.56043956043953,-0.08337814101874745,1,1,1_2,2
1239,2,124,391,4.0061,333,2,182,306.56043956043953,0.27544180377818417,1,1,1_2,2
1240,2,124,297,4.4135,334,2,182,306.56043956043953,-0.031186149048284678,1,1,1_2,2
1241,2,124,230,2.4444,335,2,182,306.56043956043953,-0.24974011542459756,1,1,1_2,2
1242,2,124,318,3.6666,336,2,182,306.56043956043953,0.03731584041294772,1,1,1_2,2
1243,2,124,380,4.6172,337,2,182,306.56043956043953,0.239559809298491,1,1,1_2,2
1244,2,124,241,3.6666,338,2,182,306.56043956043953,-0.2138581209449044,1,1,1_2,2
1245,2,124,215,0.7469,339,2,182,306.56043956043953,-0.2986701078969064,1,1,1_2,2
1246,2,124,254,4.753,340,2,182,306.56043956043953,-0.1714521274689034,1,1,1_2,2
1247,2,124,261,3.1913,341,2,182,306.56043956043953,-0.14861813098182594,1,1,1_2,2
1248,2,124,256,3.8703,342,2,182,306.56043956043953,-0.16492812847259555,1,1,1_2,2
1249,2,124,241,2.5802,343,2,182,306.56043956043953,-0.2138581209449044,1,1,1_2,2
1250,2,124,227,1.7654,344,2,182,306.56043956043953,-0.25952611391905933,1,1,1_2,2
1251,2,124,309,4.1419,345,2,182,306.56043956043953,0.007957844929562407,1,1,1_2,2
1252,2,124,393,5.0925,346,2,182,306.56043956043953,0.281965802774492,1,1,1_2,2
1253,2,124,348,5.7715,347,2,182,306.56043956043953,0.13517582535756542,1,1,1_2,2
1254,2,124,398,3.8024,348,2,182,306.56043956043953,0.2982758002652616,1,1,1_2,2
1255,2,124,304,5.4999,349,2,182,306.56043956043953,-0.00835215256120721,1,1,1_2,2
1256,2,124,291,4.4135,350,2,182,306.56043956043953,-0.05075814603720822,1,1,1_2,2
1257,2,124,268,3.3271,351,2,182,306.56043956043953,-0.12578413449474846,1,1,1_2,2
1258,2,124,254,3.0555,352,2,182,306.56043956043953,-0.1714521274689034,1,1,1_2,2
1259,2,124,425,5.2283,353,2,182,306.56043956043953,0.38634978671541753,1,1,1_2,2
1260,2,124,236,5.4999,354,2,182,306.56043956043953,-0.23016811843567403,1,1,1_2,2
1261,2,124,305,3.0555,355,2,182,306.56043956043953,-0.0050901530630532875,1,1,1_2,2
1262,2,124,335,5.2283,356,2,182,306.56043956043953,0.09276983188156442,1,1,1_2,2
1263,2,124,338,3.4629,357,2,182,306.56043956043953,0.1025558303760262,1,1,1_2,2
1264,2,124,258,3.4629,358,2,182,306.56043956043953,-0.1584041294762877,1,1,1_2,2
1265,2,124,179,3.6666,359,2,182,306.56043956043953,-0.41610208983044766,1,1,1_2,2
1266,2,124,465,6.3147,360,2,182,306.56043956043953,0.5168297666415745,1,1,1_2,2
1267,2,124,299,3.5308,361,2,182,306.56043956043953,-0.02466215005197683,1,1,1_2,2
1268,2,124,372,4.8888,362,2,182,306.56043956043953,0.2134638133132596,1,1,1_2,2
1269,2,124,374,5.0246,363,2,182,306.56043956043953,0.21998781230956743,1,1,1_2,2
1270,3,124,344,2.6481,364,3,174,312.42528735632186,0.10106324270630213,1,1,1_3,3
1271,3,124,327,3.8703,365,3,174,312.42528735632186,0.04665023361907208,1,1,1_3,3
1272,3,124,263,3.8703,366,3,174,312.42528735632186,-0.1581987417681469,1,1,1_3,3
1273,3,124,241,3.8703,367,3,174,312.42528735632186,-0.22861557705750346,1,1,1_3,3
1274,3,124,230,3.4629,368,3,174,312.42528735632186,-0.2638239947021817,1,1,1_3,3
1275,3,124,278,2.8518,369,3,174,312.42528735632186,-0.11018726316176747,1,1,1_3,3
1277,3,124,296,3.3271,370,3,174,312.42528735632186,-0.05257348883411213,1,1,1_3,3
1278,3,124,353,5.7715,371,3,174,312.42528735632186,0.1298701298701298,1,1,1_3,3
1279,3,124,283,3.8703,372,3,174,312.42528735632186,-0.09418343695964099,1,1,1_3,3
1280,3,124,290,2.5123,373,3,174,312.42528735632186,-0.07177808027666391,1,1,1_3,3
1281,3,124,290,4.753,374,3,174,312.42528735632186,-0.07177808027666391,1,1,1_3,3
1282,3,124,342,3.395,375,3,174,312.42528735632186,0.09466171222545153,1,1,1_3,3
1283,3,124,401,4.6172,376,3,174,312.42528735632186,0.28350686141054404,1,1,1_3,3
1284,3,124,265,2.3086,377,3,174,312.42528735632186,-0.15179721128729634,1,1,1_3,3
1285,3,124,395,4.2777,378,3,174,312.42528735632186,0.2643022699679923,1,1,1_3,3
1286,3,124,336,6.9258,379,3,174,312.42528735632186,0.07545712078289975,1,1,1_3,3
1287,3,124,396,6.1789,380,3,174,312.42528735632186,0.26750303520841756,1,1,1_3,3
1288,3,124,336,3.2592,381,3,174,312.42528735632186,0.07545712078289975,1,1,1_3,3
1289,3,124,324,0.2037,382,3,174,312.42528735632186,0.03704793789779619,1,1,1_3,3
1290,3,124,286,2.2407,383,3,174,312.42528735632186,-0.08458114123836509,1,1,1_3,3
1291,3,124,282,3.5308,384,3,174,312.42528735632186,-0.09738420220006629,1,1,1_3,3
1292,3,124,266,3.8703,385,3,174,312.42528735632186,-0.14859644604687103,1,1,1_3,3
1293,3,124,245,3.5308,386,3,174,312.42528735632186,-0.21581251609580226,1,1,1_3,3
1294,3,124,256,4.2098,387,3,174,312.42528735632186,-0.180604098451124,1,1,1_3,3
1295,3,124,397,3.7345,388,3,174,312.42528735632186,0.27070380044884285,1,1,1_3,3
1296,3,124,372,2.1728,389,3,174,312.42528735632186,0.19068466943821044,1,1,1_3,3
1297,3,124,342,7.0616,390,3,174,312.42528735632186,0.09466171222545153,1,1,1_3,3
1298,3,124,393,6.111,391,3,174,312.42528735632186,0.25790073948714165,1,1,1_3,3
1299,3,124,345,3.1913,392,3,174,312.42528735632186,0.10426400794672742,1,1,1_3,3
1300,3,124,483,7.5369,393,3,174,312.42528735632186,0.5459696111254184,1,1,1_3,3
1301,3,124,219,0.3395,394,3,174,312.42528735632186,-0.29903241234686,1,1,1_3,3
1302,3,124,367,5.9752,395,3,174,312.42528735632186,0.17468084323608396,1,1,1_3,3
1303,3,124,304,2.4444,396,3,174,312.42528735632186,-0.026967366910709754,1,1,1_3,3
1304,3,124,182,3.7345,397,3,174,312.42528735632186,-0.41746072624259595,1,1,1_3,3
1305,3,124,314,4.8888,398,3,174,312.42528735632186,0.005040285493543217,1,1,1_3,3
1306,3,124,298,3.6666,399,3,174,312.42528735632186,-0.04617195835326153,1,1,1_3,3
1307,3,124,345,5.9752,400,3,174,312.42528735632186,0.10426400794672742,1,1,1_3,3
1308,3,124,380,4.074,401,3,174,312.42528735632186,0.2162907913616128,1,1,1_3,3
1309,3,124,386,4.3456,402,3,174,312.42528735632186,0.2354953828041646,1,1,1_3,3
1310,3,124,236,0.7469,403,3,174,312.42528735632186,-0.24461940325962994,1,1,1_3,3
1311,3,124,284,4.4814,404,3,174,312.42528735632186,-0.09098267171921569,1,1,1_3,3
1312,3,124,269,3.4629,405,3,174,312.42528735632186,-0.13899415032559514,1,1,1_3,3
1313,3,124,327,4.4135,406,3,174,312.42528735632186,0.04665023361907208,1,1,1_3,3
1314,3,124,318,2.2407,407,3,174,312.42528735632186,0.017843346455244404,1,1,1_3,3
1315,3,124,301,2.9197,408,3,174,312.42528735632186,-0.03656966263198564,1,1,1_3,3
1316,3,124,277,2.1728,409,3,174,312.42528735632186,-0.11338802840219277,1,1,1_3,3
1317,3,124,480,5.0246,410,3,174,312.42528735632186,0.5363673154041425,1,1,1_3,3
1318,3,124,324,3.1913,411,3,174,312.42528735632186,0.03704793789779619,1,1,1_3,3
1319,3,124,291,2.8518,412,3,174,312.42528735632186,-0.06857731503623861,1,1,1_3,3
1320,3,124,326,4.1419,413,3,174,312.42528735632186,0.04344946837864678,1,1,1_3,3
1321,3,124,213,1.4259,414,3,174,312.42528735632186,-0.3182370037894118,1,1,1_3,3
1322,3,124,252,2.9876,415,3,174,312.42528735632186,-0.19340715941282519,1,1,1_3,3
1323,3,124,331,3.0555,416,3,174,312.42528735632186,0.05945329458077327,1,1,1_3,3
1324,3,124,210,2.8518,417,3,174,312.42528735632186,-0.32783929951068763,1,1,1_3,3
1325,3,124,305,3.0555,418,3,174,312.42528735632186,-0.023766601670284455,1,1,1_3,3
1326,3,124,392,7.2653,419,3,174,312.42528735632186,0.25469997424671637,1,1,1_3,3
1327,3,124,462,4.3456,420,3,174,312.42528735632186,0.47875354107648715,1,1,1_3,3
1328,3,124,279,1.2222,421,3,174,312.42528735632186,-0.10698649792134217,1,1,1_3,3
1329,3,124,312,2.9876,422,3,174,312.42528735632186,-0.001361244987307377,1,1,1_3,3
1330,3,124,373,2.037,423,3,174,312.42528735632186,0.19388543467863573,1,1,1_3,3
1331,3,124,376,4.6172,424,3,174,312.42528735632186,0.2034877303999116,1,1,1_3,3
1332,3,124,282,3.6666,425,3,174,312.42528735632186,-0.09738420220006629,1,1,1_3,3
1333,3,124,360,3.5987,426,3,174,312.42528735632186,0.15227548655310688,1,1,1_3,3
1334,3,124,337,5.432,427,3,174,312.42528735632186,0.07865788602332505,1,1,1_3,3
1335,3,124,329,4.6172,428,3,174,312.42528735632186,0.05305176409992267,1,1,1_3,3
1336,3,124,368,2.7839,429,3,174,312.42528735632186,0.17788160847650925,1,1,1_3,3
1337,3,124,235,3.5308,430,3,174,312.42528735632186,-0.24782016850005523,1,1,1_3,3
1338,3,124,300,4.4135,431,3,174,312.42528735632186,-0.03977042787241094,1,1,1_3,3
1339,3,124,383,4.4135,432,3,174,312.42528735632186,0.2258930870828887,1,1,1_3,3
1340,3,124,284,2.5802,433,3,174,312.42528735632186,-0.09098267171921569,1,1,1_3,3
1341,3,124,338,4.5493,434,3,174,312.42528735632186,0.08185865126375035,1,1,1_3,3
1342,3,124,329,4.8888,435,3,174,312.42528735632186,0.05305176409992267,1,1,1_3,3
1343,3,124,366,0.8827,436,3,174,312.42528735632186,0.17148007799565865,1,1,1_3,3
1344,3,124,324,2.1728,437,3,174,312.42528735632186,0.03704793789779619,1,1,1_3,3
1345,3,124,322,2.8518,438,3,174,312.42528735632186,0.030646407416945593,1,1,1_3,3
1346,3,124,388,3.8024,439,3,174,312.42528735632186,0.2418969132850152,1,1,1_3,3
1347,3,124,346,4.2777,440,3,174,312.42528735632186,0.10746477318715271,1,1,1_3,3
1348,3,124,420,6.111,441,3,174,312.42528735632186,0.3443214009786247,1,1,1_3,3
1349,3,124,231,1.9012,442,3,174,312.42528735632186,-0.2606232294617564,1,1,1_3,3
1350,3,124,369,4.3456,443,3,174,312.42528735632186,0.18108237371693456,1,1,1_3,3
1351,3,124,312,3.6666,444,3,174,312.42528735632186,-0.001361244987307377,1,1,1_3,3
1352,3,124,337,3.5987,445,3,174,312.42528735632186,0.07865788602332505,1,1,1_3,3
1353,3,124,341,3.5308,446,3,174,312.42528735632186,0.09146094698502623,1,1,1_3,3
1354,3,124,287,1.6975,447,3,174,312.42528735632186,-0.0813803759979398,1,1,1_3,3
1355,3,124,380,4.2098,448,3,174,312.42528735632186,0.2162907913616128,1,1,1_3,3
1356,3,124,401,3.6666,449,3,174,312.42528735632186,0.28350686141054404,1,1,1_3,3
1357,3,124,154,4.074,450,3,174,312.42528735632186,-0.5070821529745043,1,1,1_3,3
1358,3,124,279,2.5123,451,3,174,312.42528735632186,-0.10698649792134217,1,1,1_3,3
1359,3,124,180,3.1234,452,3,174,312.42528735632186,-0.4238622567234466,1,1,1_3,3
1360,3,124,310,6.8579,453,3,174,312.42528735632186,-0.007762775468157971,1,1,1_3,3
1361,3,124,274,4.8888,454,3,174,312.42528735632186,-0.12299032412346866,1,1,1_3,3
1362,3,124,458,1.6975,455,3,174,312.42528735632186,0.46595048011478596,1,1,1_3,3
1363,3,124,296,3.2592,456,3,174,312.42528735632186,-0.05257348883411213,1,1,1_3,3
1364,3,124,186,3.6666,457,3,174,312.42528735632186,-0.4046576652808948,1,1,1_3,3
1365,3,124,279,1.6296,458,3,174,312.42528735632186,-0.10698649792134217,1,1,1_3,3
1366,3,124,270,4.074,459,3,174,312.42528735632186,-0.13579338508516983,1,1,1_3,3
1367,3,124,206,1.2222,460,3,174,312.42528735632186,-0.34064236047238883,1,1,1_3,3
1368,3,124,300,2.4444,461,3,174,312.42528735632186,-0.03977042787241094,1,1,1_3,3
1369,3,124,356,2.6481,462,3,174,312.42528735632186,0.13947242559140569,1,1,1_3,3
1370,3,124,277,6.1789,463,3,174,312.42528735632186,-0.11338802840219277,1,1,1_3,3
1371,3,124,179,3.395,464,3,174,312.42528735632186,-0.42706302196387186,1,1,1_3,3
1372,3,124,276,2.4444,465,3,174,312.42528735632186,-0.11658879364261807,1,1,1_3,3
1373,3,124,232,2.5802,466,3,174,312.42528735632186,-0.25742246422133114,1,1,1_3,3
1374,3,124,406,3.3271,467,3,174,312.42528735632186,0.2995106876126705,1,1,1_3,3
1375,3,124,234,3.1913,468,3,174,312.42528735632186,-0.2510209337404805,1,1,1_3,3
1376,3,124,395,4.6851,469,3,174,312.42528735632186,0.2643022699679923,1,1,1_3,3
1377,3,124,390,5.0246,470,3,174,312.42528735632186,0.24829844376586577,1,1,1_3,3
1378,3,124,174,0.8148,471,3,174,312.42528735632186,-0.44306684816599834,1,1,1_3,3
1379,3,124,313,2.3086,472,3,174,312.42528735632186,0.0018395202531179197,1,1,1_3,3
1380,3,124,338,6.0431,473,3,174,312.42528735632186,0.08185865126375035,1,1,1_3,3
1381,3,124,319,2.5802,474,3,174,312.42528735632186,0.0210441116956697,1,1,1_3,3
1382,3,124,283,2.716,475,3,174,312.42528735632186,-0.09418343695964099,1,1,1_3,3
1383,3,124,307,3.2592,476,3,174,312.42528735632186,-0.01736507118943386,1,1,1_3,3
1384,3,124,415,5.7036,477,3,174,312.42528735632186,0.3283175747764982,1,1,1_3,3
1385,3,124,264,2.6481,478,3,174,312.42528735632186,-0.15499797652772163,1,1,1_3,3
1386,3,124,309,3.2592,479,3,174,312.42528735632186,-0.010963540708583267,1,1,1_3,3
1387,3,124,241,1.2901,480,3,174,312.42528735632186,-0.22861557705750346,1,1,1_3,3
1388,3,124,434,5.3641,481,3,174,312.42528735632186,0.38913211434457884,1,1,1_3,3
1389,3,124,288,2.9197,482,3,174,312.42528735632186,-0.0781796107575145,1,1,1_3,3
1390,3,124,277,2.5802,483,3,174,312.42528735632186,-0.11338802840219277,1,1,1_3,3
1392,3,124,331,3.5308,485,3,174,312.42528735632186,0.05945329458077327,1,1,1_3,3
1393,3,124,234,3.9382,486,3,174,312.42528735632186,-0.2510209337404805,1,1,1_3,3
1394,3,124,313,5.0246,487,3,174,312.42528735632186,0.0018395202531179197,1,1,1_3,3
1395,3,124,341,1.7654,488,3,174,312.42528735632186,0.09146094698502623,1,1,1_3,3
1396,3,124,394,3.4629,489,3,174,312.42528735632186,0.261101504727567,1,1,1_3,3
1397,3,124,289,4.2098,490,3,174,312.42528735632186,-0.07497884551708921,1,1,1_3,3
1398,3,124,324,2.716,491,3,174,312.42528735632186,0.03704793789779619,1,1,1_3,3
1399,3,124,314,2.716,492,3,174,312.42528735632186,0.005040285493543217,1,1,1_3,3
1400,3,124,351,5.3641,493,3,174,312.42528735632186,0.1234685993892792,1,1,1_3,3
1401,3,124,217,3.395,494,3,174,312.42528735632186,-0.3054339428277106,1,1,1_3,3
1402,3,124,345,5.432,495,3,174,312.42528735632186,0.10426400794672742,1,1,1_3,3
1403,3,124,310,2.3765,496,3,174,312.42528735632186,-0.007762775468157971,1,1,1_3,3
1404,3,124,283,1.4938,497,3,174,312.42528735632186,-0.09418343695964099,1,1,1_3,3
1405,3,124,366,4.2777,498,3,174,312.42528735632186,0.17148007799565865,1,1,1_3,3
1406,3,124,387,4.4135,499,3,174,312.42528735632186,0.23869614804458988,1,1,1_3,3
1407,3,124,339,4.3456,500,3,174,312.42528735632186,0.08505941650417564,1,1,1_3,3
1408,3,124,322,3.5308,501,3,174,312.42528735632186,0.030646407416945593,1,1,1_3,3
1409,3,124,237,3.9382,502,3,174,312.42528735632186,-0.24141863801920463,1,1,1_3,3
1410,3,124,192,1.4259,503,3,174,312.42528735632186,-0.385453073838343,1,1,1_3,3
1411,3,124,242,2.9197,504,3,174,312.42528735632186,-0.22541481181707815,1,1,1_3,3
1412,3,124,230,2.9876,505,3,174,312.42528735632186,-0.2638239947021817,1,1,1_3,3
1413,3,124,375,2.2407,506,3,174,312.42528735632186,0.20028696515948632,1,1,1_3,3
1414,3,124,335,4.0061,507,3,174,312.42528735632186,0.07225635554247445,1,1,1_3,3
1415,3,124,289,2.037,508,3,174,312.42528735632186,-0.07497884551708921,1,1,1_3,3
1416,3,124,381,3.8703,509,3,174,312.42528735632186,0.21949155660203812,1,1,1_3,3
1417,3,124,319,2.5802,510,3,174,312.42528735632186,0.0210441116956697,1,1,1_3,3
1418,3,124,275,2.9197,511,3,174,312.42528735632186,-0.11978955888304336,1,1,1_3,3
1419,3,124,230,3.5987,512,3,174,312.42528735632186,-0.2638239947021817,1,1,1_3,3
1420,3,124,328,4.6851,513,3,174,312.42528735632186,0.04985099885949737,1,1,1_3,3
1421,3,124,320,2.1728,514,3,174,312.42528735632186,0.024244876936095,1,1,1_3,3
1422,3,124,279,5.432,515,3,174,312.42528735632186,-0.10698649792134217,1,1,1_3,3
1423,3,124,314,3.9382,516,3,174,312.42528735632186,0.005040285493543217,1,1,1_3,3
1424,3,124,254,6.9937,517,3,174,312.42528735632186,-0.1870056289319746,1,1,1_3,3
1425,3,124,260,2.9876,518,3,174,312.42528735632186,-0.16780103748942282,1,1,1_3,3
1426,3,124,299,1.0864,519,3,174,312.42528735632186,-0.04297119311283624,1,1,1_3,3
1427,3,124,345,4.074,520,3,174,312.42528735632186,0.10426400794672742,1,1,1_3,3
1428,3,124,388,2.037,521,3,174,312.42528735632186,0.2418969132850152,1,1,1_3,3
1429,3,124,298,2.5123,522,3,174,312.42528735632186,-0.04617195835326153,1,1,1_3,3
1430,3,124,353,4.1419,523,3,174,312.42528735632186,0.1298701298701298,1,1,1_3,3
1431,3,124,370,4.2098,524,3,174,312.42528735632186,0.18428313895735984,1,1,1_3,3
1432,3,124,340,2.8518,525,3,174,312.42528735632186,0.08826018174460093,1,1,1_3,3
1433,3,124,402,2.8518,526,3,174,312.42528735632186,0.2867076266509693,1,1,1_3,3
1434,3,124,356,2.9876,527,3,174,312.42528735632186,0.13947242559140569,1,1,1_3,3
1435,3,124,352,4.3456,528,3,174,312.42528735632186,0.1266693646297045,1,1,1_3,3
1436,3,124,263,3.1913,529,3,174,312.42528735632186,-0.1581987417681469,1,1,1_3,3
1437,3,124,264,1.7654,530,3,174,312.42528735632186,-0.15499797652772163,1,1,1_3,3
1438,3,124,234,1.9691,531,3,174,312.42528735632186,-0.2510209337404805,1,1,1_3,3
1439,3,124,263,3.395,532,3,174,312.42528735632186,-0.1581987417681469,1,1,1_3,3
1440,3,124,332,4.4814,533,3,174,312.42528735632186,0.06265405982119857,1,1,1_3,3
1441,3,124,303,2.9876,534,3,174,312.42528735632186,-0.03016813215113505,1,1,1_3,3
1442,3,124,297,4.5493,535,3,174,312.42528735632186,-0.04937272359368683,1,1,1_3,3
1443,3,124,254,2.1728,536,3,174,312.42528735632186,-0.1870056289319746,1,1,1_3,3
1444,3,124,434,4.4135,537,3,174,312.42528735632186,0.38913211434457884,1,1,1_3,3
1445,3,124,237,1.5617,538,3,174,312.42528735632186,-0.24141863801920463,1,1,1_3,3
722,1,173,509,4.0238,1,1,172,489.05232558139534,0.04078842564523226,2,50,2_1,4
723,1,173,431,4.543,2,1,172,489.05232558139534,-0.11870371030826109,2,50,2_1,4
724,1,173,547,5.3218,3,1,172,489.05232558139534,0.11848972264821621,2,50,2_1,4
725,1,173,520,2.7258,4,1,172,489.05232558139534,0.06328090635662235,2,50,2_1,4
726,1,173,510,5.1271,5,1,172,489.05232558139534,0.042833196618995,2,50,2_1,4
727,1,173,583,4.6728,6,1,172,489.05232558139534,0.19210147770367467,2,50,2_1,4
728,1,173,574,6.2304,7,1,172,489.05232558139534,0.17369853893981005,2,50,2_1,4
729,1,173,450,4.6079,8,1,172,489.05232558139534,-0.07985306180676913,2,50,2_1,4
730,1,173,738,7.4635,9,1,172,489.05232558139534,0.5090409786368987,2,50,2_1,4
731,1,173,532,5.192,10,1,172,489.05232558139534,0.08781815804177517,2,50,2_1,4
732,1,173,364,1.947,11,1,172,489.05232558139534,-0.2557033655503644,2,50,2_1,4
733,1,173,574,5.841,12,1,172,489.05232558139534,0.17369853893981005,2,50,2_1,4
734,1,173,378,3.1152,13,1,172,489.05232558139534,-0.22707657191768607,2,50,2_1,4
735,1,173,440,4.7377,14,1,172,489.05232558139534,-0.10030077154439647,2,50,2_1,4
736,1,173,501,3.6993,15,1,172,489.05232558139534,0.02443025785513038,2,50,2_1,4
737,1,173,347,2.0119,16,1,172,489.05232558139534,-0.29046447210433085,2,50,2_1,4
738,1,173,425,4.2185,17,1,172,489.05232558139534,-0.1309723361508375,2,50,2_1,4
739,1,173,604,5.0622,18,1,172,489.05232558139534,0.23504166815269212,2,50,2_1,4
740,1,173,623,7.139,19,1,172,489.05232558139534,0.27389231665418406,2,50,2_1,4
741,1,173,427,3.8291,20,1,172,489.05232558139534,-0.12688279420331203,2,50,2_1,4
742,1,173,424,3.9589,21,1,172,489.05232558139534,-0.13301710712460024,2,50,2_1,4
743,1,173,515,2.8556,22,1,172,489.05232558139534,0.053057051487808676,2,50,2_1,4
744,1,173,371,2.8556,23,1,172,489.05232558139534,-0.2413899687340252,2,50,2_1,4
745,1,173,356,1.0384,24,1,172,489.05232558139534,-0.27206153334046623,2,50,2_1,4
746,1,173,527,3.5695,25,1,172,489.05232558139534,0.0775943031729615,2,50,2_1,4
747,1,173,400,3.6344,26,1,172,489.05232558139534,-0.18209161049490588,2,50,2_1,4
748,1,173,395,3.894,27,1,172,489.05232558139534,-0.19231546536371957,2,50,2_1,4
749,1,173,264,1.298,28,1,172,489.05232558139534,-0.4601804629266379,2,50,2_1,4
750,1,173,414,2.8556,29,1,172,489.05232558139534,-0.1534648168622276,2,50,2_1,4
751,1,173,633,2.4662,30,1,172,489.05232558139534,0.29434002639181145,2,50,2_1,4
752,1,173,337,2.7907,31,1,172,489.05232558139534,-0.31091218184195824,2,50,2_1,4
753,1,173,538,2.596,32,1,172,489.05232558139534,0.10008678388435159,2,50,2_1,4
754,1,173,514,2.4013,33,1,172,489.05232558139534,0.05101228051404594,2,50,2_1,4
755,1,173,381,4.1536,34,1,172,489.05232558139534,-0.22094225899639786,2,50,2_1,4
756,1,173,584,2.4013,35,1,172,489.05232558139534,0.1941462486774374,2,50,2_1,4
757,1,173,593,3.3748,36,1,172,489.05232558139534,0.21254918744130202,2,50,2_1,4
758,1,173,382,2.596,37,1,172,489.05232558139534,-0.21889748802263512,2,50,2_1,4
759,1,173,484,1.947,38,1,172,489.05232558139534,-0.010330848698836121,2,50,2_1,4
760,1,173,421,1.6874,39,1,172,489.05232558139534,-0.13915142004588846,2,50,2_1,4
761,1,173,520,2.9205,40,1,172,489.05232558139534,0.06328090635662235,2,50,2_1,4
762,1,173,542,4.8675,41,1,172,489.05232558139534,0.10826586777940253,2,50,2_1,4
763,1,173,484,4.7377,42,1,172,489.05232558139534,-0.010330848698836121,2,50,2_1,4
766,1,173,521,3.3748,45,1,172,489.05232558139534,0.06532567733038508,2,50,2_1,4
767,1,173,358,3.4397,46,1,172,489.05232558139534,-0.26797199139294076,2,50,2_1,4
768,1,173,457,3.6993,47,1,172,489.05232558139534,-0.06553966499042997,2,50,2_1,4
769,1,173,485,2.7258,48,1,172,489.05232558139534,-0.008286077725073386,2,50,2_1,4
770,1,173,415,3.5695,49,1,172,489.05232558139534,-0.15142004588846486,2,50,2_1,4
771,1,173,560,3.5046,50,1,172,489.05232558139534,0.14507174530713177,2,50,2_1,4
772,1,173,481,6.9443,51,1,172,489.05232558139534,-0.016465161620124326,2,50,2_1,4
773,1,173,333,1.947,52,1,172,489.05232558139534,-0.31909126573700913,2,50,2_1,4
774,1,173,528,4.7377,53,1,172,489.05232558139534,0.07963907414672423,2,50,2_1,4
775,1,173,353,2.1417,54,1,172,489.05232558139534,-0.2781958462617544,2,50,2_1,4
776,1,173,453,2.596,55,1,172,489.05232558139534,-0.07371874888548091,2,50,2_1,4
777,1,173,330,2.3364,56,1,172,489.05232558139534,-0.3252255786582974,2,50,2_1,4
778,1,173,497,5.3867,57,1,172,489.05232558139534,0.016251173960079437,2,50,2_1,4
779,1,173,699,6.8794,58,1,172,489.05232558139534,0.42929491066015196,2,50,2_1,4
781,1,173,485,3.4397,60,1,172,489.05232558139534,-0.008286077725073386,2,50,2_1,4
782,1,173,521,6.0357,61,1,172,489.05232558139534,0.06532567733038508,2,50,2_1,4
783,1,173,632,6.5549,62,1,172,489.05232558139534,0.2922952554180487,2,50,2_1,4
785,1,173,404,2.3364,63,1,172,489.05232558139534,-0.17391252659985496,2,50,2_1,4
