V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0.6740160758832643,0.657944057096693,0.24575478014450214,-0.6802255897243659,-0.3921344602940511,-0.9353096485325552,-2.1249187448900635,-1.179979684933872,-2.7007327882753174,-1.6706660564167852,-1.211668416806965,-1.166341881439914
0.04329506161616403,0.10898759312265582,-0.10324471856856443,-0.8640443837424128,-0.5609247980665371,-1.0791115538542355,-2.219884896898058,-1.3799792441889254,-2.48650596172422,-1.668705003804605,-1.2854620269459611,-1.266510643976114
0.5937079919201589,0.7939080766734565,0.38930655508863166,-0.6128946985046997,-0.28518769818108103,-0.6692779733654393,-1.9632012927543614,-1.0028091621039312,-2.2615140740970894,-1.1479354807645992,-1.1741899065831383,-1.3219438688911387
0.8741759916614824,0.8945961316428208,0.35624038935460556,-0.35060602964905174,-0.07569175381575655,-0.6541401868851165,-1.9487688062043376,-1.2091335062804527,-2.400699249332816,-1.272243134564079,-0.8971778965702466,-1.1431496753989445
0.39858872303278137,0.4199484382675154,0.1249610273167363,-0.43337359819844623,-0.2429268187851915,-0.6404585246253927,-1.803373198472329,-0.9553376860551702,-1.971740068444329,-1.0472365778745758,-0.9102127020312515,-0.8168785690665218
0.5262920624410572,0.5630758470723014,0.35991197191144053,-0.3340783359552574,-0.12391862402909826,-0.3935233368072666,-1.3605910957433214,-0.7600615980914914,-1.4372574222141998,-0.7068461205543037,-0.6400302703032588,-0.6693377664862958
0.5124123368075584,0.5357504241139912,0.41989932224566107,-0.35533541413019054,-0.11256679356583854,-0.48957710920053943,-1.6860373213139672,-1.0050154261522843,-1.9615081417985232,-0.566843853342396,-0.8756910495882168,-0.696620048612076
0.275542485959281,0.26509841185757854,-0.040921363616262196,-0.7274046530892061,-0.37730662544382465,-0.7619121256609107,-1.6707023315620453,-1.1421091642789376,-1.826849616223373,-0.9855234188952401,-0.9568415870000918,-1.1063880246235902
0.3170314478507432,0.22862072066707695,0.054562045299952455,-0.6288768275924066,-0.4069384913976004,-0.7194088650980517,-1.5289264427854226,-0.973021148298763,-1.7652018364145574,-1.1304001306028806,-1.0955679366290516,-1.1439271636578594
1.095633838546688,1.0480834919567195,0.6916310502720573,-0.4511841188633622,0.023660669485535468,-0.6137590541511092,-2.3041728047601304,-1.0704798186721785,-2.3296765763120164,-1.3149597757261295,-1.3126567314906399,-1.1162173450430648
-0.22372536265404663,-0.2661494739558171,-0.3687974947028383,-0.781686373207618,-0.6632865837258423,-0.8239789710862522,-1.3415057662012337,-1.1160005690828971,-1.4887102994361152,-0.9745986004546137,-0.988237510221085,-0.9728445703866575
0.19111579708969928,0.2805860273822536,6.214783616385056e-4,-0.8445510512736327,-0.5610450149074024,-1.0191884283994823,-2.2763143967208275,-1.4000952425277895,-2.141057200120357,-1.3817723177121497,-1.096494592242889,-1.366043550878043
-0.027396563670038065,0.20335055704879434,-0.1182641528085594,-0.5510555164691261,-0.39569902926868006,-0.7128405501106617,-1.5199666231391102,-0.8977351255310758,-1.5777803992933053,-0.8662114546290408,-0.954735602279477,-0.8555969250008064
0.16858505881220842,0.31869954864358796,0.08315094632415487,-0.6633291494602395,-0.37302611041144484,-0.8277999705123438,-1.5122852235258306,-1.1128954108696947,-1.6970042535045153,-1.191382631101645,-1.077887648502566,-1.114314199517242
0.004616944359892683,0.12108775873327304,-0.06398875565330453,-0.9499973388055761,-0.6066166636994944,-1.0470142321246292,-2.0073258629691884,-1.470957657291222,-2.014297942157695,-1.5478167549768838,-1.1131445210885182,-1.494036262110272
0.13541119369673726,0.1585810034315529,0.023325824737489897,-0.8020638202994435,-0.5273021376615643,-1.0550084292269275,-2.1298476838595923,-1.4488687053577727,-2.2129947745891556,-1.3878707230580747,-1.3152562175391171,-1.2461405028361836
-0.06297458867152361,-0.03473769431738527,-0.15894070492530588,-0.562496957633793,-0.4530534348226034,-0.6012724160210208,-1.0984183071672144,-0.7447406147064,-1.251796389554828,-0.8513233538824624,-0.8133225393136185,-0.7430784619648534
0.20678483159105165,0.18198479172685844,0.09431584431550588,-0.4103515876135514,-0.23035521712896512,-0.6076312543356096,-1.317981954303365,-0.8085403838521632,-1.3029258748509345,-0.8475382150601216,-0.8212755938995282,-0.8540266451238102
-0.09316534788084463,-0.10131046060082738,-0.15024327163606777,-0.41484486821942346,-0.31400681920261564,-0.46675986727186447,-0.7112091157654588,-0.5689074568426963,-0.7900038145372313,-0.580765935754492,-0.5383094259997604,-0.5848687043664469
0.3629114722655389,0.4390441463067978,-0.03737203127513711,-1.0836337158550466,-0.7198098538375702,-1.3461752032270065,-2.2897785239771977,-1.5419744170148877,-2.5579691484202858,-1.720320750101954,-1.4905976120219768,-1.7011988429112122
0.06717060482595771,0.0786101373256809,-0.17984189342675116,-0.8484282562685901,-0.5531008948668127,-0.9838031106023856,-1.741036226138434,-1.168086639658746,-1.9618993894590808,-1.5084741934243622,-1.02430277344049,-1.3446104600640794
-0.25925499317519507,-0.23485502785732226,-0.42681762434626,-0.9308449494795302,-0.7526433618033667,-0.9944948669293352,-1.6688846629187295,-1.2528965997114203,-1.8099680235074795,-1.263470723938076,-1.2010159434546448,-0.9752906665415244
-0.30462697014553897,-0.18821276396968878,-0.40440080990292515,-0.9549966325127337,-0.7554764653682003,-1.0223580367064558,-1.6466021285348433,-1.3996245663603377,-1.749433427602527,-1.2292261556553108,-1.3321599332928575,-1.204086620610962
0.5847206677171526,0.7481846838628237,0.3565881785619356,-0.7181517502796301,-0.3033562771531958,-0.7740680019836095,-1.98510347997958,-1.544432738307672,-2.4703375406939307,-1.3435987738394353,-1.1789066135991064,-1.1300195596062843
0.30052468603992377,0.38016626354008043,0.09809806902815277,-0.7802504051578459,-0.37568873943130643,-1.002986511105533,-1.989697448639782,-1.2791759829007223,-2.40437560621503,-1.4328895209741743,-1.2276135212555475,-1.2002388161877777
0.10155869355740643,0.1393448809232225,-0.033325196446769345,-0.4512059903558626,-0.33956282540835425,-0.6092194504215719,-1.1804690160564724,-0.8987328819668553,-1.2940380689274682,-0.8377931111154275,-0.6103347217398134,-0.8335718158510155
0.18837235423869902,0.321263937553381,0.01671687924495857,-0.5150422576183727,-0.29712255603286075,-0.7614570353674524,-1.6117019061337412,-1.1791528753163165,-1.899728008542876,-1.2268906755397695,-1.0608510094063002,-1.0774615000697108
0.07437539380319635,0.0573604266200467,-0.12732514649181048,-0.5133785827705512,-0.4610919311539702,-0.6112758537230524,-1.480339110075102,-0.9113648005438344,-1.5646208653649225,-0.9150530291526369,-0.9088169985265891,-0.8576290816460921
0.4853605447093525,0.587432999403583,0.3268059585488903,-0.4923848393785575,-0.22501068952868375,-0.4770285065435981,-1.6958399584989037,-0.9227480118094208,-1.7591427761414198,-1.068766213272148,-0.666905273323558,-0.7952894571380719
0.3368930920985713,0.2684979523740123,0.03307615240553052,-0.5497790605821554,-0.3586503494010439,-0.7624073308788386,-1.8476324224212466,-0.9431076690141864,-2.068730178152038,-1.425304522893041,-0.6338903055786291,-0.8379839725318583
0.3496814448098904,0.3558275367907131,0.1912185455909452,-0.5318480536530341,-0.1800664712818113,-0.7589419899406549,-1.8830670621928594,-1.2596435658046483,-1.853270747518235,-1.264207482013722,-1.0789364434221613,-1.1332549561563428
-0.04164032180510291,-0.039735329931605556,-0.2360939733917392,-0.6899190902024724,-0.48616965654431765,-0.8007745156362565,-1.4007918198887745,-1.038032650639229,-1.4908934221176389,-1.0069432073667648,-0.9196228386657879,-0.9450190897583542
-0.10939272371892428,-0.1261346035402433,-0.2218985389756607,-0.8178315036353173,-0.6338354743547475,-0.8629560261050209,-1.4788395176254574,-1.0477434992909167,-1.6525606150630827,-1.261103141044369,-1.0360777394654765,-1.0921125927950905
0.3140155971751901,0.5370723449827792,0.19853975927360623,-0.40563463057406834,-0.16588427867216216,-0.6000871532957921,-1.5634890450249206,-1.0085233574577508,-1.5659031380125323,-0.9511200413892613,-0.7731530759003182,-0.9725252754739676
0.9896374423387524,1.015874628824728,0.8401219385702725,-0.41681360998214734,0.04674713665760066,-0.4605865393601991,-1.8732708952171537,-1.1179450526113301,-2.031737561213571,-1.0986526310151203,-0.563212989152776,-0.7174271611665768
0.07596571793179141,0.1912616360783408,-0.035504428716140235,-0.919812989619016,-0.5347174824282704,-0.8781463147640791,-1.9011162957138739,-1.2133305130318335,-2.1970234838842457,-1.3064964918039024,-1.2533127652912666,-1.423438540578911
0.2591399757079067,0.4567723132733197,0.1962162030896757,-0.6387616672595617,-0.24823651912815148,-0.8100054687478243,-1.9469186913403562,-1.1681154829370999,-1.9190200456423274,-1.2430431465147649,-1.0400953755131046,-1.1425415569431527
0.05622234902909251,0.1975085353228727,-0.11300367543396272,-0.7305096278065278,-0.5209202421088607,-0.8283536508807364,-1.6518065831490456,-0.9782136131688923,-1.6807866801003133,-1.12717655689345,-1.0990321598416335,-1.0250543479304863
0.7172710636212052,0.8167750411843977,0.4305768219697035,-0.15753868805452065,-0.03302709135064086,-0.4316471586554914,-1.6320538058023006,-0.9178095309251423,-1.8790558652068423,-1.0118331864026961,-0.5086799923381993,-0.752659854255036
-0.18291708828199726,-0.2195066415034307,-0.3398248094613888,-0.829336983965905,-0.6789174884567936,-0.9955402860737869,-1.7968893174484748,-1.2156763837033702,-1.7861311726636167,-1.1961173756614831,-1.1915978405700531,-1.3774859289295274
0.49640933704427836,0.43752795721748017,0.15159091473056452,-0.5840733907279059,-0.22403038373403072,-0.9399501217298776,-2.1930556978332083,-1.1559966931903163,-2.2427732001675684,-1.248637046104547,-1.2195358875708513,-1.1518032773728346
0.33519689937751296,0.642780170088002,0.2230491315737948,-0.5634174886043702,-0.362932425062116,-0.8185124817881272,-2.049077439733882,-1.148690303901624,-2.093192987569241,-1.2372234893304408,-1.0965772732024106,-1.1740487405807694
-0.23925377388836577,-0.22067185031935688,-0.22091380599971344,-0.7464673035737096,-0.5584216352868112,-0.7626532040764141,-1.4785171403883997,-0.8762373699631504,-1.4117070951456587,-1.099112649016123,-0.8631238401670167,-0.9490062737077404
0.43746117250467287,0.5909615434281226,0.3727549631507663,-0.21526423469982214,-0.10825809754183946,-0.39954159759530794,-1.2093690407081041,-0.7037648767480595,-1.2290026709526458,-0.7220154163814388,-0.614624647788645,-0.5878645114535284
0.34291658257652213,0.26857738112479823,0.08168086886246284,-0.8624598838294665,-0.521280607047463,-1.1785382661532964,-2.1387957071999484,-1.4834476012251048,-2.488287041802481,-1.4907573811792814,-1.2428511780597118,-1.1702453468405793
-0.04058554331190223,0.04313692571074301,-0.26986926451853466,-0.7857959448862879,-0.5524478229908445,-0.9040809616953742,-1.6900489719396976,-1.2549183399916417,-1.8382333877474295,-1.1624236754642046,-1.1423510795148109,-1.181180274314614
0.005124175361930439,-0.05849056496997862,-0.14858004943592218,-0.819250195269015,-0.5059622548230722,-0.9229823016170364,-1.556933967613579,-1.2464163130532682,-1.7168380803411127,-1.1408605953444555,-1.045770349853917,-1.0610117855002241
0.006309203014096765,-0.13224802072059005,-0.2531980074469862,-0.6758010121398631,-0.421064206113655,-0.8254211371206971,-1.527763779949856,-1.0338135403680575,-1.7500786942301279,-1.0672379817759354,-0.9990835567492875,-1.043755016774179
0.2858554044808157,0.2609834441381924,-0.05882474965024409,-0.663159332965562,-0.32941719452036555,-0.7499696467117924,-1.6069133826838466,-0.9130668088704053,-1.7361852985460546,-1.1876802662719974,-0.8725328703107864,-1.072842201596092
0.3810265045010899,0.48055810625308215,0.3722972516238403,-0.9676386669395899,-0.4779032670187635,-0.9000899195710442,-2.204920472556866,-1.4985802148185994,-2.642307712469837,-1.3395938454652003,-1.1671480289186484,-1.2566573091762483
0.3911079433005229,0.4239341707888524,0.2960113045942141,-0.5111401620201299,-0.26538340926343285,-0.7506690970098121,-1.7724822927331987,-1.1608208467499401,-1.9009569713865653,-0.9714934402025227,-1.006160400831476,-1.1758326938547694
0.03613993744213806,-0.06943476290253425,-0.12202894215370019,-0.7520232308496371,-0.5726600824294602,-0.8564325997987041,-1.6929367127504449,-1.1077062857353708,-1.580674521166788,-1.2561060194022686,-1.0562586690701972,-1.235006820465457
0.21981849895369532,0.2973096520867431,-0.0027691925583752663,-0.7676375654493136,-0.37982327342533073,-0.837702761050338,-1.6824329144370418,-1.0852602406960887,-1.847771136034783,-1.1608366966264203,-1.0184293273901703,-1.1336287113692944
0.06048663433056345,0.11760454923075314,-0.06019316734748725,-0.6369694210015091,-0.45212477445615207,-0.8181256429967292,-1.636174567654572,-1.2513229899681382,-1.7709549131452555,-1.052581370050945,-0.9778068046585662,-1.1027149155895084
0.4211865948196458,0.4966749790406275,0.3749611044525025,-0.7128675912480926,-0.23983454856116082,-0.7891692285291749,-1.7114359528186052,-0.9980747177891025,-1.8540347382206928,-1.072548571384817,-0.8849054228809055,-0.9621695326427349
0.2125748534806664,0.2175681434123795,0.06938931554468653,-0.7887633386652431,-0.37454039705738296,-0.7420238349362169,-1.5412431569269835,-1.219574950864935,-1.8666180215736792,-1.1107565626677192,-1.0134530844259624,-1.0771811570216259
